cell_id,suite,hardware,replicate_1_median_ms,replicate_2_median_ms,mean_replicate_median_ms,signed_difference_pct,absolute_difference_pct
15add0e123733edb6175,distributed_moe,H100,1.9884479641914368,2.0358879566192627,2.0121679604053497,2.357655690843481,2.357655690843481
15eaf71e675d7e8d37eb,single_moe,B200,0.4211200028657913,0.42555201053619385,0.4233360067009926,1.0469243343935326,1.0469243343935326
15fd93d1674544913d25,attention,B200,2.646239995956421,2.6793599128723145,2.6627999544143677,1.243800416211801,1.243800416211801
1648cfd48cea02329edb,attention,H100,0.8392159938812256,0.8219999969005585,0.830607995390892,-2.0726982013416695,2.0726982013416695
16653ab81ab638b6971f,attention,H100,0.7728640139102936,0.8192479908466339,0.7960560023784637,5.826722843336881,5.826722843336881
1691ab3de4106ea485c7,attention,B200,0.6255519986152649,0.5993599891662598,0.6124559938907623,-4.276553696962713,4.276553696962713
16a23feb78a938843d5e,distributed_moe,H100,0.0689920000731945,0.08900799974799156,0.07899999991059303,25.336708477784608,25.336708477784608
16a4a3f55fef857be1b4,attention,H100,0.5660319924354553,0.5308160185813904,0.5484240055084229,-6.421304228179721,6.421304228179721
16b48f940ca99a52c5a5,single_moe,A100-40GB,5.113855838775635,6.269951820373535,5.691903829574585,20.311235330276258,20.311235330276258
16b792fb68d4dfb46260,attention,B200,0.1979840025305748,0.23519999533891678,0.2165919989347458,17.182533515263557,17.182533515263557
174371b1dad00b0772e1,attention,B200,8.618896007537842,8.60972785949707,8.614311933517456,-0.10642925530824006,0.10642925530824006
174cb00f4f35d9b0f485,single_moe,A100-40GB,8.124415874481201,8.14079999923706,8.13260793685913,0.20146212485667958,0.20146212485667958
17501b5c90260133776f,distributed_moe,A100-40GB,46.7098388671875,46.84707260131836,46.77845573425293,0.2933695265839477,0.2933695265839477
177f5911ea19574796b8,distributed_moe,H100,0.06671999767422676,0.09136000275611877,0.07904000021517277,31.174095413479062,31.174095413479062
17829d18e217735b5962,distributed_moe,A100-40GB,0.8150560259819031,0.7338880002498627,0.7744720131158829,-10.480433683521031,10.480433683521031
17a9c8ffd20401eb37a4,attention,A100-40GB,6.647295951843262,6.8234241008758545,6.735360026359558,2.6149774970201483,2.6149774970201483
17b3c3b84b9773f10d44,attention,B200,1.0573279857635498,1.0779839754104614,1.0676559805870056,1.9347046260682956,1.9347046260682956
17e3709a43ac41af12d6,attention,A100-40GB,2.004480004310608,2.024959921836853,2.0147199630737305,1.0165143494682112,1.0165143494682112
17e9662c7bef0f47bca8,attention,A100-40GB,2.322432041168213,2.337791919708252,2.3301119804382324,0.6591905740577445,0.6591905740577445
184ea7df38d1616f86ee,single_moe,A100-40GB,8.31334400177002,7.521791934967041,7.91756796836853,-9.997414230800514,9.997414230800514
